api_unii,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAromaticRings,NumAliphaticRings,RingCount,FractionCSP3,HeavyAtomCount,NumValenceElectrons,MolMR,LabuteASA,BalabanJ,BertzCT,HallKierAlpha,NumSaturatedRings,NumHeteroatoms,NHOHCount
SOA12P041N,307.28700000000003,2.2289000000000003,111.43,1,7,4,2,0,2,0.08333333333333333,21,108,74.47260000000001,122.08276225581106,2.1948856079562464,712.4233906667993,-2.81,0,9,1
554Z48XN5E,114.173,1.08269,20.72,1,1,0,1,0,1,0.25,7,38,30.597699999999996,46.79390536965459,3.391829211284276,197.4547535417141,-0.5700000000000001,0,3,1
NNU2O4609D,277.284,-0.8278000000000001,130.04999999999998,4,6,2,2,1,3,0.4166666666666667,20,106,71.9377,113.14018441819259,2.121483180423448,734.2582885949367,-2.19,1,8,5
IA7306519N,236.13599999999997,-1.0621999999999998,123.20000000000002,0,8,4,0,2,2,1.0,16,90,43.214800000000025,88.22050865473719,1.9481182350126691,278.90366073218416,-1.68,2,10,0
KVI301NA53,261.11899999999997,-2.4244999999999974,33.42,0,2,1,1,0,1,0.3333333333333333,14,78,47.32900000000003,93.86839415682672,1.689999454975181e-06,315.4351933554375,-1.1,0,5,0
4975G9NM6T,305.2900000000001,1.7813799999999995,127.70000000000002,2,6,5,1,0,1,0.2857142857142857,22,116,77.94400000000002,126.21671568109325,3.330991051120794,671.7912617869265,-3.0800000000000005,0,8,2
3L36P16U4R,381.4330000000003,-0.3774799999999989,81.4,0,5,8,3,0,3,0.3333333333333333,26,132,96.13740000000004,177.7431520238917,2.429997293853168e-06,810.4143118169119,-1.0899999999999999,0,8,0
BGF9MN2HU1,318.756,3.8130000000000024,63.6,1,3,5,2,0,2,0.17647058823529413,22,114,83.66930000000005,132.84729730621618,2.1649159842212513,687.6038065906843,-2.329999999999999,0,5,1
CHB1QD2QSS,300.745,2.472200000000001,52.900000000000006,1,3,1,2,1,3,0.125,21,106,82.94980000000002,126.85661286480315,2.2716729569381777,728.3117647975776,-2.1699999999999995,0,5,1
4B93MGE4AL,418.45700000000016,1.7848999999999995,108.39,1,7,4,3,1,4,0.2727272727272727,31,158,115.69240000000002,179.02318266693217,1.7487941834724563,1200.9397826086542,-4.06,1,9,2
FO2303MNI2,144.12599999999998,-0.11140000000000017,52.60000000000001,0,4,2,0,0,0,0.3333333333333333,10,56,33.172,58.42449322672962,3.7526030864834103,141.13075145540293,-1.32,0,4,0
VVJ6673MHY,305.16400000000004,0.28820000000000046,120.31999999999998,2,4,2,1,0,1,0.0,16,90,59.208400000000005,102.23926875211589,3.7245203625070777,638.7375361244801,-0.3800000000000001,0,10,4
QTG126297Q,318.135,0.033399999999999486,52.16,1,3,4,2,0,2,0.07142857142857142,20,98,74.89770000000003,148.7439316666773,1.9999988342507e-06,599.6229405866206,-0.7099999999999995,0,6,1
XXE1CET956,357.79300000000006,3.9273200000000026,68.53,1,3,4,3,0,3,0.15789473684210525,25,128,95.74730000000002,148.948093745561,2.232371733378279,973.2479304430422,-2.7899999999999996,0,6,1
QE4VW5FO07,277.236,0.5509999999999997,64.52,4,4,9,0,0,0,1.0,16,102,72.83100000000003,111.01810843410597,-8.449997806250585e-07,109.3866568687393,0.41999999999999993,0,6,4
6985IP0T80,341.36,-0.04439999999999955,127.53,4,6,4,1,1,2,0.5,24,134,84.51220000000004,139.45418237204487,2.5714284964432684e-07,518.4872805052343,-2.0,1,8,4
P341G6W9NB,323.46561066800007,3.238100000000002,38.77,0,4,4,1,2,3,0.631578947368421,23,126,90.13300000000007,146.74225752986217,1.9463611858330883,774.4335836887883,-1.55,1,4,0
2J3YBM1K8C,433.57700000000017,4.724000000000005,48.57000000000001,1,5,7,4,1,5,0.32,31,160,129.77570000000003,185.42027807199042,1.0540919285111465,1224.1329495444852,-2.829999999999999,1,6,1
BJ4HF6IU1D,248.32600000000002,1.9055999999999997,57.28,3,3,6,2,0,2,0.42857142857142855,18,98,72.93920000000003,106.96952192393705,1.9143095421480516,493.2545779023451,-1.5199999999999998,0,4,3
W31X2H97FB,348.42800000000005,2.5299200000000006,100.19000000000001,3,5,5,2,0,2,0.25,24,128,92.68790000000003,141.1047404217735,2.2883466603467544,834.721096902533,-2.6099999999999994,0,8,3
5688UTC01R,300.44200000000006,5.602600000000005,37.3,1,1,5,0,1,1,0.45,22,120,93.76180000000005,134.17506073915436,2.7915849583616437,566.514664398947,-1.8299999999999996,0,2,1
G162GK9U4W,270.21,3.2541200000000012,55.13,1,3,2,2,0,2,0.16666666666666666,19,100,60.63720000000001,105.75664771197401,2.124666471103936,587.7671184973083,-2.309999999999999,0,7,1
3Z9Y7UWC1J,459.5060000000003,2.6996,110.75999999999999,1,5,5,3,2,5,0.28,34,174,126.66040000000008,196.24825339255116,1.4903937191885357,1263.7081799817347,-4.14,1,9,2
2GZ0LIK7T4,384.43600000000015,2.1240999999999994,80.28,0,5,6,3,0,3,0.35,28,148,109.05600000000004,161.81319133742252,2.137393155616101,1167.6331269432403,-3.2899999999999996,0,8,0
2679MF687A,123.11099999999996,0.7797999999999998,50.19,1,2,1,1,0,1,0.0,9,46,31.196299999999994,51.971749067079855,2.98145461404113,207.5576620543373,-1.38,0,3,1
6158TKW0C5,252.273,1.7695999999999994,58.2,2,2,2,2,1,3,0.06666666666666667,19,94,70.33840000000002,110.00026108252523,2.2308361050041703,583.608538383389,-2.6199999999999997,1,4,2
7318FJ13YJ,443.63800000000026,3.4707000000000026,43.86000000000001,0,5,5,2,2,4,0.391304347826087,30,160,123.51280000000004,183.96498217307143,1.6676985497860848,1055.8679416192647,-1.6399999999999992,1,7,0
36KCS0R750,142.04299999999998,-7.329999999999999,80.26,0,4,0,0,0,0,0.0,7,32,10.4746,85.83298179715148,-7.999999835000002e-08,92.8582023226588,1.8699999999999999,0,7,0
63FN7G03XY,408.9230000000001,-4.920799999999999,111.59,1,5,2,2,1,3,0.0625,25,118,82.89350000000003,234.1340462973911,1.919999578488984e-06,799.976654045389,0.5727272727272728,0,9,2
207ZZ9QZ49,233.31099999999995,2.0852999999999997,38.33,1,3,3,1,1,2,0.5,17,92,66.84070000000004,102.1700383942993,2.2116443428545427,357.7447760896648,-1.35,1,3,1
X4W7ZR7023,374.4770000000001,1.8036000000000003,94.83,3,5,2,0,4,4,0.7272727272727273,27,148,99.59540000000005,159.70625020834842,1.781065864389522,753.8020968349459,-1.2999999999999998,3,5,3
EGP8L81APK,452.41300000000024,4.747020000000003,97.75,2,5,5,3,2,5,0.20833333333333334,33,168,113.55600000000001,186.53347340704718,1.404564000307364,1303.7621204957063,-4.009999999999999,1,9,2
7RN5DR86CK,437.5290000000002,3.1390400000000014,119.02999999999999,2,7,5,4,0,4,0.19047619047619047,31,160,121.38090000000004,180.14391638303974,1.627309736469276,1396.378075971583,-3.4999999999999996,0,10,3
6794O900AX,561.7010000000002,5.250500000000006,146.13000000000002,3,8,26,1,0,1,0.8518518518518519,38,222,151.26049999999992,228.3677956054243,1.9442974826803656,809.121054933066,-1.2900000000000003,0,11,4
1T0N3G9CRC,430.54500000000036,2.7733,95.94000000000001,2,5,9,1,2,3,0.625,31,170,116.41450000000009,183.69074000722307,1.6957215363829772,768.4929777374001,-2.41,2,7,2
WI4X0X7BPJ,362.46600000000007,1.7816,94.83000000000001,3,5,2,0,4,4,0.8095238095238095,26,144,95.14240000000004,154.0309111261361,1.7350832012021693,683.8889217536757,-1.0400000000000003,3,5,3
RBZ1571X5H,506.03200000000044,2.488840000000001,138.01,3,9,7,3,1,4,0.36363636363636365,34,182,135.66050000000004,206.48271383607496,3.2399938910370393e-06,1115.1860138770548,-2.83,1,12,5
CJQ26KO7HP,237.219,-1.1999999999999993,133.45999999999998,4,7,2,1,1,2,0.3333333333333333,17,90,61.5426,95.59193181860822,2.483508752359959,560.240020249059,-2.22,0,8,5
GR120KRT6K,129.159,0.3645000000000001,63.31999999999999,2,2,4,0,0,0,0.5,9,52,35.04219999999999,54.17000511688082,3.2647705192470307,111.6254878262668,-0.8300000000000001,0,3,3
KR5YZ6AE4B,441.52400000000017,2.5632000000000006,102.26,1,7,3,0,5,5,0.68,32,172,115.74180000000005,187.49071293853467,1.556268881101802,996.3911784632876,-2.2800000000000002,3,7,1
D2UX06XLB5,273.248,-0.33000000000000024,109.57,2,5,1,1,2,3,0.23076923076923078,20,102,67.5261,113.27001056421399,1.999964759030486,667.5801566907198,-2.6999999999999997,1,7,3
IXA7C9ZN03,435.3180000000001,3.639500000000001,90.73,2,4,7,2,0,2,0.25,27,144,107.8046000000001,166.84774543774623,3.8723681588532514e-07,730.3368450633944,-2.5100000000000002,0,7,2
6GC8A4PAYH,330.5120000000001,6.471200000000007,26.3,0,2,14,0,0,0,0.5,24,134,104.94300000000005,148.23008759878772,3.4815582170753774,425.25086878597017,-1.8299999999999996,0,2,0
98WI44OHIQ,332.5280000000001,4.985300000000006,37.3,1,2,1,0,4,4,0.9545454545454546,24,136,96.52180000000007,147.33546666828116,1.6095966318045525,538.0880044765184,-0.37,4,2,1
413KH5ZJ73,481.5460000000001,2.4017,140.92,3,7,10,2,0,2,0.4090909090909091,33,180,122.67920000000005,191.84786395020555,2.6114124073994325,1119.6962406474513,-2.89,0,11,3
X72RBB02N8,238.24299999999994,0.9608000000000003,104.64,2,4,5,1,0,1,0.2727272727272727,17,92,60.25380000000003,98.48602974460672,2.643963962615988,362.31763766703165,-2.24,0,6,4
VS041H42XC,396.6590000000003,7.641000000000009,20.23,1,1,5,0,3,3,0.7142857142857143,29,162,125.64180000000009,179.61101627940926,1.7486149113663454,678.4273908657839,-1.08,3,1,1
F0P408N6V4,259.265,0.029799999999999938,92.5,2,4,1,1,2,3,0.3076923076923077,19,98,66.8996,109.10848846417022,1.8979320736819345,596.7962801712908,-2.37,1,6,3
304NUG5GF4,705.6470000000003,5.5773000000000055,104.7,0,9,11,5,2,7,0.37142857142857144,49,256,188.17599999999948,293.88445706899506,0.9252982702044731,1907.319691394515,-4.3599999999999985,2,14,0
Y5929UIJ5N,413.1730000000002,3.2800400000000023,149.45999999999998,2,8,3,3,0,3,0.13333333333333333,27,140,93.60800000000002,160.48632469202838,2.1657378682803885,1069.3916860220036,-3.1100000000000003,0,12,2
RG277LF5B3,314.17300000000006,-0.8565999999999996,136.29000000000002,6,7,2,1,1,2,0.5555555555555556,19,110,77.35409999999997,121.18536967360723,1.6199996042625997e-06,481.41315139426456,-1.22,0,10,7
3C06JJ0Z2O,499.6190000000002,4.509800000000003,87.55,2,7,10,4,0,4,0.25,37,192,150.87239999999977,216.9399610818181,1.7065918885507303,1427.5756477173186,-4.369999999999999,0,9,2
H16A5VCT9C,456.7110000000004,7.960900000000009,43.370000000000005,0,3,10,0,4,4,0.8666666666666667,33,186,133.81700000000004,202.04623412862443,1.270831473730543,738.8237430563822,-1.12,3,3,0
6T84R30KC1,157.21300000000002,0.8361000000000001,63.32000000000001,2,2,2,0,1,1,0.875,11,64,42.1382,66.58366122432905,2.297820229194632,139.02748440752183,-0.5700000000000001,1,3,3
ZS9KD92H6V,226.279,2.637100000000001,42.85,0,3,3,2,0,2,0.21428571428571427,17,86,65.83050000000003,100.54908384508421,2.3719369599397124,506.26012348381613,-2.03,0,3,0
181R97MR71,441.23200000000014,3.0113000000000008,88.41000000000001,3,5,6,3,0,3,0.17647058823529413,27,142,98.55870000000003,160.59039256337334,2.086710628422868,1009.497467706933,-2.5599999999999996,0,10,3
R4Z9X1N2ND,441.5750000000001,1.9828999999999997,104.81,2,6,11,2,0,2,0.3684210526315789,29,160,116.51300000000005,172.53774717809372,1.709981800598181,989.1450586689966,-2.3,0,10,2
9U7D5QH5AE,342.297,-5.552999999999993,197.36999999999998,8,11,8,0,1,1,0.9166666666666666,23,136,69.83240000000002,130.49026570928862,2.906574168444082,376.01843836179484,-0.7300000000000001,1,11,8
4F86W47BR6,510.0550000000001,6.497000000000007,70.0,2,6,7,4,1,5,0.25,35,182,143.4990999999999,214.5577868521108,2.8879947061036868e-06,1295.2939536968536,-3.0599999999999987,1,7,2
D83282DT06,129.094,-0.5088000000000001,71.77,2,3,0,1,0,1,0.0,9,48,29.2281,49.537647281372706,3.3360928870055955,268.7604122853712,-1.3900000000000001,0,5,3
EE90ONI6FF,324.4080000000001,-15.065300000000002,172.11999999999998,1,7,5,0,0,0,0.5,17,82,32.81859999999999,224.47391042323005,-1.199999903062508e-07,239.6450711381022,3.239090909090909,0,11,3
LCH760E9T7,326.4360000000001,5.1670600000000055,46.53,1,2,6,1,0,1,0.2857142857142857,24,128,100.52880000000005,144.21642378845573,2.971612486533635,731.9410191793835,-2.5499999999999994,0,3,1
YA84KI1VEW,329.3090000000001,-1.7152999999999983,146.37,4,8,4,1,1,2,0.6153846153846154,23,128,74.12280000000001,130.141515345053,2.134478840864784,680.6359872613865,-2.1700000000000004,1,10,4
HEC37C70XX,308.83099999999996,1.5112999999999999,78.42999999999999,3,4,6,1,0,1,0.5,19,110,80.25500000000002,120.42888307025322,3.2399979264013913e-06,474.2527922971799,-0.8200000000000001,0,7,3
L35JN3I7SJ,416.5180000000003,2.3831999999999995,95.94000000000001,2,5,9,1,2,3,0.6086956521739131,30,164,111.79750000000008,177.32579789282644,1.6824837055129525,753.2201749557545,-2.41,2,7,2
9ZOQ3TZI87,464.831,5.549700000000002,92.35,3,4,5,3,0,3,0.09523809523809523,32,166,113.23860000000002,185.11105638623692,1.6244376001208216,1137.8789445127009,-3.789999999999999,0,11,3
057Y626693,712.7290000000004,-9.548100000000018,427.71,15,21,9,0,4,4,1.0,47,278,152.53340000000009,268.66260954675147,1.1141660497945646e-06,1076.6656364913201,-0.8900000000000001,4,24,21
9G64RSX1XD,217.28999999999996,0.6279000000000001,57.61,2,3,3,0,1,1,0.7777777777777778,14,80,55.38780000000003,88.68513507536183,2.6669696816932777,244.21156588239836,-0.71,1,5,1
NR7O1405Q9,164.183,-3.534599999999999,57.2,1,4,2,0,0,0,1.0,8,44,28.417199999999994,76.30129543838045,0.0,128.21884910034808,1.2599999999999998,0,6,0
V9BI9B5YI2,388.46400000000017,2.8590999999999998,99.96,2,5,9,2,0,2,0.38095238095238093,28,152,106.1446000000001,165.14828820819258,4.164999687712528e-07,666.5905053883725,-2.7700000000000005,0,7,2
EH28UP18IF,300.44200000000006,5.602600000000005,37.3,1,1,5,0,1,1,0.45,22,120,93.76180000000005,134.17506073915436,2.7915849583616437,566.514664398947,-1.8299999999999996,0,2,1
YO603Y8113,547.6740000000003,2.3752999999999997,140.42000000000002,3,8,11,2,2,4,0.5185185185185185,38,208,141.59569999999994,223.65772071845134,1.5050423995020028,1160.9535123927155,-2.6999999999999993,2,11,4
J7A92W69L7,213.189,-0.4569000000000003,124.01,5,5,3,1,0,1,0.2222222222222222,15,82,50.34260000000001,85.20457726852732,2.9611219781906053,378.7654951395987,-1.79,0,6,6
287M0347EV,798.5830000000001,-6.71569999999999,460.74,0,12,8,4,2,6,0.07142857142857142,55,288,183.01739999999992,351.59947183679856,-2.604166590771486e-07,1781.0334440166903,-5.260000000000002,2,27,14
A6IEZ5M406,427.5450000000002,2.3080400000000005,74.27000000000001,2,6,9,2,1,3,0.4583333333333333,31,168,121.92150000000004,184.1143473800594,1.3840486993991412,845.4029554588263,-2.6099999999999994,1,7,2
9PHQ9Y1OLM,360.45000000000005,1.5575999999999999,94.83000000000001,3,5,2,0,4,4,0.7142857142857143,26,142,95.04840000000004,153.34130809395182,1.7472814479871788,723.9130815015496,-1.3000000000000003,3,5,3
JE6H2O27P8,315.67799999999994,4.073100000000001,38.33,1,2,0,1,2,3,0.35714285714285715,21,110,69.7887,122.9633050682897,2.218109084297208,673.0222975253698,-1.8700000000000003,1,7,1
5SEH9X1D1D,141.17,0.4491999999999999,46.17,1,2,1,0,1,1,0.7142857142857143,10,56,36.164699999999996,59.79597894437554,2.8000015092487516,188.04512825117834,-0.8600000000000001,1,3,1
L36O5T016N,785.8910000000003,6.157840000000009,198.37999999999997,5,12,2,4,2,6,0.4418604651162791,57,304,213.1433999999996,329.935992769171,1.5777662839216344,2378.8100422585158,-5.44,0,14,5
O0J6XJN02I,528.5370000000001,6.576100000000006,58.2,2,2,2,1,4,5,0.6296296296296297,37,202,124.02240000000005,210.79824086038562,1.3996383556433798,1144.6860218588804,-2.5199999999999987,3,10,2
M8U465Q1WQ,474.3980000000001,3.531600000000002,96.89,3,5,7,1,1,2,0.5789473684210527,32,182,100.82670000000007,179.6129558027237,1.1771424495226001e-06,744.704312125392,-2.7,1,13,3
PO572Z7917,285.365,2.1955,74.68,1,3,7,1,0,1,0.46153846153846156,19,106,72.74210000000005,113.46236333513149,3.0653305378819273,516.0791280132663,-1.4,0,6,1
184SNS8VUH,356.418,4.3655000000000035,60.36,1,2,4,2,1,3,0.15,25,128,97.89220000000005,148.23867929358497,2.0864588896211838,895.6573271795393,-2.3699999999999988,0,5,1
08W5N2C97Q,441.4790000000002,3.835020000000001,101.21,2,5,4,2,1,3,0.47368421052631576,30,162,107.10410000000003,175.04592562238932,1.842963182390812,973.3197515033991,-2.6900000000000004,1,11,3
9HW64Q8G6G,958.24,6.197200000000009,204.65999999999994,3,14,9,0,4,4,0.7547169811320755,68,384,255.95639999999904,404.56592103765064,1.6967953133822875,1809.0647202043674,-3.41,3,15,3
WMJ8TL7510,403.5440000000001,3.921800000000003,66.84,1,4,4,2,2,4,0.45454545454545453,28,152,110.87960000000008,167.63410222574882,4.0304340913248905e-07,779.8551789632434,-1.7299999999999995,2,6,1
4I8HAB65SZ,388.4200000000002,3.201800000000002,107.77,1,7,6,1,1,2,0.4,28,150,102.18610000000004,162.9085280683609,2.6914047670835477,869.2018167430791,-3.16,0,8,1
RNZ43O5WW5,282.815,2.1932000000000005,46.33,1,2,5,1,1,2,0.5333333333333333,19,106,80.45740000000004,121.12439071534651,1.804999028625544e-06,419.41356774287595,-1.06,1,4,2
NWN58M4F5T,665.7739999999997,4.4153800000000025,138.66,1,10,8,4,3,7,0.4166666666666667,49,254,182.0243999999995,284.066708514053,1.110430054151791,1910.0476403086516,-4.8999999999999995,3,13,2
7K28NB895L,383.3470000000001,3.2888800000000016,87.39000000000001,1,5,3,2,1,3,0.23529411764705882,26,136,84.44560000000003,146.72973999775172,2.168971196144331,1033.0339998997567,-2.57,0,9,1
TR3MLJ1UAI,296.5520000000001,3.6212000000000026,6.48,0,4,4,0,0,0,0.8,16,94,86.22000000000004,117.90714002929566,4.041784405967148,200.8589190857419,0.4799999999999999,0,6,0
Q2WXR1I0PK,512.3340000000002,-6.546899999999998,179.36999999999998,1,11,8,4,0,4,0.13043478260869565,36,174,110.62580000000005,245.36884997023327,2.2816645261159423e-06,1425.9040171624079,-2.6399999999999997,0,13,1
1W306TDA6S,847.0190000000002,4.615720000000006,205.54999999999995,5,14,4,1,5,6,0.5869565217391305,61,332,226.76479999999944,357.4793708970483,1.4908639254314904,2112.170633261089,-4.83,1,15,5
62H10A1236,384.51600000000013,4.425900000000004,52.6,0,4,2,0,4,4,0.75,28,152,105.97000000000007,167.96935206361093,1.5653724474568742,746.194333156968,-1.76,3,4,0
NJ82J0F8QC,701.7790000000002,7.7653,100.98,0,2,0,4,4,8,0.23809523809523808,49,260,214.4673999999996,303.66385233825196,3.086419677625364e-07,1572.113978344407,-3.7799999999999976,2,7,6
V83O1VOZ8L,137.14199999999997,-0.3149000000000001,68.01,2,3,1,1,0,1,0.0,10,52,35.89059999999999,58.037404215739585,2.8526279288191443,221.69435494406167,-1.4200000000000002,0,4,3
P76B05O5V6,623.6420000000003,3.7505000000000015,132.60999999999999,2,9,9,5,0,5,0.20689655172413793,44,228,161.2743999999997,252.60262090788837,1.7858629143589346,1935.0797674280984,-4.989999999999999,0,15,2
N29QWW3BUO,337.463,4.2210000000000045,46.260000000000005,1,3,0,1,4,5,0.6818181818181818,25,132,96.35280000000006,149.4111683415793,1.5319846700877742,801.194381990157,-1.53,3,3,1
TJ2M0FR8ES,384.5160000000002,4.575300000000004,60.440000000000005,0,4,2,0,4,4,0.7083333333333334,28,152,106.41100000000007,167.32850051010428,1.7900315303594405,820.4617842103514,-1.71,2,4,0
Z3614QOX8W,248.71699999999996,2.5238,77.82,2,4,2,2,0,2,0.16666666666666666,17,88,70.6808,104.6407251371543,2.613511657499358,536.9470467453648,-1.81,0,5,4
YC42NRJ1ZD,260.253,1.1077,90.06,1,4,5,2,0,2,0.16666666666666666,19,98,67.1701,108.58646356345852,1.9102319013435465,579.670248604383,-2.7,0,7,1
A034SE7857,450.70700000000033,9.1576,34.14,0,2,14,1,1,2,0.6129032258064516,33,182,140.89599999999993,202.49296296160202,1.7057611810772864,855.4291361443762,-1.96,0,2,0
U4VJ29L7BQ,216.19199999999995,2.5478000000000005,52.58,0,4,1,3,0,3,0.08333333333333333,16,80,58.80800000000002,90.03388771500052,2.596039059902241,720.5360957899311,-2.2299999999999995,0,4,0
U6F3787206,131.17499999999998,0.5901000000000001,63.31999999999999,2,2,5,0,0,0,0.8333333333333334,9,54,35.15819999999999,54.85960814906508,2.8288681349096856,83.12704561867443,-0.5700000000000001,0,3,3
59375N1D0U,400.48800000000017,-2.2651999999999957,172.6,2,8,8,0,0,0,0.8,23,132,81.48380000000004,165.8253697935373,-3.333333249097224e-07,497.2082630179101,0.019740259740259614,0,13,2
R85M2X0D68,610.6709999999999,6.319100000000007,143.34,1,10,10,5,1,6,0.3333333333333333,45,232,164.37019999999956,259.21223667879013,1.222997079290457,1762.6183384983417,-5.260000000000001,1,12,1
6995V82D0B,414.4980000000002,3.124500000000002,82.2,0,6,1,0,6,6,0.7916666666666666,30,162,105.15300000000006,176.23353169424388,1.4890873051174243,907.3722284431035,-1.69,5,6,0
41X3PWK4O2,317.4290000000001,3.2609000000000012,66.4,2,2,6,1,1,2,0.5789473684210527,23,126,89.99850000000006,137.83695958901527,1.8993992396172452,518.6760796740494,-1.8399999999999999,1,4,2
513P80B4YJ,498.5700000000003,2.6076999999999995,106.29,1,8,5,5,1,6,0.2692307692307692,37,188,138.68839999999992,212.74898216964579,1.1651740026261348,1530.1987551926516,-4.38,1,11,2
CUZ39LUY82,495.5420000000002,3.0711000000000013,97.05000000000001,3,6,13,2,1,3,0.48,35,192,127.23540000000003,202.55595273004408,1.53328758348849,1000.4077094250956,-2.979999999999999,0,10,4
883WKN7W8X,402.48700000000025,2.5606000000000013,97.74000000000001,1,6,3,0,4,4,0.7391304347826086,29,158,103.68980000000006,170.60891728013172,1.6645960183635236,827.2246952751074,-1.82,3,6,1
U6Q8Z01514,501.47700000000026,2.7025000000000006,166.97999999999996,1,12,11,2,0,2,0.65,34,190,121.15890000000006,197.35887667861297,1.9374771157954733,1007.7388391510439,-2.6,0,14,2
27X63J94GR,506.47800000000024,3.973700000000003,55.53,0,5,10,3,1,4,0.44,34,184,139.7719999999999,211.84207071034967,3.2399929808407995e-06,1078.4100987944048,-2.479999999999999,1,9,0
9D2RTI9KYH,370.3310000000001,3.1366000000000027,43.97,0,2,1,1,3,4,0.6666666666666666,22,124,95.30480000000006,143.6600494722407,8.816664104084104e-07,535.8184830088887,-0.5800000000000001,2,4,2
H4QBZ2LO84,196.67799999999997,-2.8195999999999968,52.32,1,2,3,0,0,0,0.8571428571428571,12,74,43.0298,79.66676015012067,0.0,144.83202715243527,-0.48000000000000004,0,5,2
FEN504330V,309.406,0.6348,81.95,4,5,5,1,1,2,0.6470588235294118,22,124,85.12110000000003,131.4860438940334,1.9518277980661054,497.9225718548434,-1.1400000000000001,0,5,4
4784C8E03O,359.66499999999996,6.037300000000001,37.91,1,3,3,3,0,3,0.07142857142857142,21,108,89.42070000000001,140.11036630917076,2.0330867386050975,819.3294892950706,-1.0699999999999994,0,7,1
73SM5SF3OR,323.42199999999997,1.2544999999999997,90.98,2,5,6,2,1,3,0.5714285714285714,22,120,86.31520000000005,129.7457015420096,1.6430070806046742,751.433898748421,-1.6700000000000002,1,8,2
AO61G82577,337.935,4.752300000000006,23.47,1,2,5,1,2,3,0.7,23,130,99.06980000000006,147.23609108893982,1.919998326401523e-06,440.2147124660511,-0.5700000000000001,2,3,1
SJT761GEGS,455.5990000000001,0.19810000000000472,189.87999999999997,5,7,8,1,0,1,0.5882352941176471,29,170,113.57670000000007,173.10586638267668,0.0,723.4760748329081,-1.5699999999999998,0,12,7
BH3B64OKL9,94.117,0.6638000000000001,38.91,1,2,0,1,0,1,0.0,7,36,28.6494,41.990941797456195,3.0214653097240864,136.00750422530467,-1.05,0,2,2
78E4J5IB5J,320.04599999999994,5.929000000000001,0.0,0,0,3,2,0,2,0.14285714285714285,18,94,80.24100000000003,126.43144646188087,2.4676187369448983,519.5721302041951,-0.3999999999999995,0,4,0
030PYR8953,260.3809999999999,2.845700000000001,32.34,1,2,7,1,1,2,0.5625,19,104,79.50170000000004,115.54621106378902,1.9977504598943623,436.3751155244273,-1.35,0,3,1
VPO7KJ050N,426.4880000000001,4.826600000000004,64.80000000000001,0,6,8,3,1,4,0.4166666666666667,31,164,115.49250000000005,180.4580091451094,1.2403139967278165,1056.913957279493,-2.9299999999999997,1,7,0
6UKA5VEJ6X,412.94600000000014,3.809000000000002,48.470000000000006,1,5,4,3,2,5,0.3333333333333333,28,144,115.76270000000002,172.6134555566543,1.2037543273576896,1042.061660907766,-2.1499999999999995,1,7,1
B8956S8609,455.9140000000002,1.9676000000000005,115.3,2,5,4,2,3,5,0.5238095238095238,31,170,117.53780000000005,184.24440015043749,1.3612492490441868e-06,1057.3868563810554,-2.3600000000000008,3,10,4
K5BC5011K3,515.9940000000004,4.099600000000003,111.01,1,8,9,2,1,3,0.3076923076923077,36,192,137.37209999999993,215.8785491971777,4.563324435776564e-06,1179.211806270604,-3.69,0,10,1
F089I0511L,365.842,2.0834,92.5,2,4,3,2,1,3,0.1875,24,126,92.37840000000003,144.78772142001785,1.8885490887958856,914.5336968480627,-2.09,0,8,3
V63XWA605I,273.35699999999997,2.0099999999999993,66.15,1,2,5,2,0,2,0.13333333333333333,19,98,76.93080000000003,115.1791274813901,2.3650690421732667,490.8565422827171,-1.7799999999999994,0,4,2
X0A40N8I4S,461.51100000000025,2.41412,144.60000000000002,4,6,11,2,0,2,0.375,33,180,121.06120000000011,192.40851406047508,3.6553844586029537e-07,897.6900527609298,-3.27,0,9,4
86K0J5AK6M,482.1960000000002,2.4667000000000012,90.82000000000001,4,5,7,2,0,2,0.1875,26,140,95.2685,159.6240078136065,2.268140013120252,807.3045902838311,-1.8900000000000001,0,10,4
M801H13NRU,244.207,-3.167999999999999,143.72000000000003,4,8,2,1,1,2,0.625,17,94,53.713800000000006,95.11685725053707,2.3196952658217853,463.4739146948155,-1.55,1,9,5
V47G1SDI1B,295.59700000000004,3.184200000000002,33.620000000000005,1,3,3,1,1,2,0.36363636363636365,17,94,74.10470000000002,116.56863814323859,1.4449993290669882e-06,402.927612286604,-0.6399999999999997,0,6,1
N295J34A25,366.5010000000002,4.305900000000004,43.370000000000005,0,3,0,0,7,7,0.8333333333333334,27,144,99.49300000000007,160.83908798165706,1.3334926927509607,827.4829214489885,-1.12,6,3,0
4QW3X4AMLB,461.4710000000002,2.3574,138.59,3,6,7,3,0,3,0.09523809523809523,32,168,113.82210000000008,183.07793741133463,3.8958329773229537e-07,1207.341809063386,-3.8299999999999996,0,11,3
7LJ087RS6F,234.20199999999997,2.7771,48.14,1,4,1,2,0,2,0.125,15,80,50.7154,86.28806315228509,2.380107930050765,494.0827057106637,-1.5,0,7,2
C5W04GO61S,163.198,-0.49449999999999994,66.4,3,3,3,0,0,0,0.6,10,58,39.0935,64.02122628470927,3.4997934287483505,145.82848957478487,-0.7100000000000001,0,5,2
