api_unii,api_smiles,dose_mg,denominator_unit,route,primary_dosage_form,inactive_ingredients
I9ZF7L6G2L,CC1=C(C(c2ccccc2[N+](=O)[O-])C(=C(C)N1)C(=O)OC)C(=O)OC,60.0,1,ORAL,"TABLET, EXTENDED RELEASE","[{""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""HYPROMELLOSE, UNSPECIFIED"", ""unii"": ""3NXW29V3WO""}, {""name"": ""POTASSIUM CHLORIDE"", ""unii"": ""660YQ98I10""}, {""name"": ""POVIDONE K30"", ""unii"": ""U725QWY32X""}, {""name"": ""SODIUM CHLORIDE"", ""unii"": ""451W47IQ8X""}, {""name"": ""HEMATITE"", ""unii"": ""1K09F3G675""}, {""name"": ""CELLULOSE ACETATE"", ""unii"": ""3J2P07GVB6""}, {""name"": ""POLYETHYLENE GLYCOL, UNSPECIFIED"", ""unii"": ""3WJQ0SDW1A""}, {""name"": ""FERROSOFERRIC OXIDE"", ""unii"": ""XM0M87F357""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""PROPYLENE GLYCOL"", ""unii"": ""6DC9Q167V3""}]"
3D867NP06J,CCCN[C@H]1CCc2c(C1)sc(N)n2.Cl.Cl.O,0.125,1,ORAL,TABLET,"[{""name"": ""betadex"", ""unii"": ""JV039JZZ3A""}, {""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""POVIDONE K30"", ""unii"": ""U725QWY32X""}, {""name"": ""CELLULOSE, MICROCRYSTALLINE"", ""unii"": ""OP1R32D61U""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}]"
VB0R961HZT,C[C@@]12C=CC(=O)C=C2CC[C@@]3([H])[C@]4([H])CC[C@](C(=O)CO)([C@@]4(C)CC(=O)[C@@]31[H])O,10.0,1,ORAL,TABLET,"[{""name"": ""ANHYDROUS LACTOSE"", ""unii"": ""3SY5LH9PMK""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""CROSPOVIDONE"", ""unii"": ""68401960MK""}, {""name"": ""DOCUSATE SODIUM"", ""unii"": ""F05Q2T2JA0""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""SODIUM BENZOATE"", ""unii"": ""OJ245FE5EU""}, {""name"": ""FD&C YELLOW NO. 6"", ""unii"": ""H77VEI93A8""}]"
786Z46389E,CN(C)C(=N)NC(=N)N.Cl,500.0,1,ORAL,KIT,"[{""name"": ""POVIDONE"", ""unii"": ""FZ989GH94E""}, {""name"": ""POLYETHYLENE GLYCOL"", ""unii"": ""3WJQ0SDW1A""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""HYPROMELLOSES"", ""unii"": ""3NXW29V3WO""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""TRIACETIN"", ""unii"": ""XHX3C3X673""}, {""name"": ""GELATIN"", ""unii"": ""2G86QN327L""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""FD&C BLUE NO. 1"", ""unii"": ""H3R47K3TBD""}, {""name"": ""FD&C RED NO. 3"", ""unii"": ""PN2ZH5LOQY""}, {""name"": ""FD&C RED NO. 40"", ""unii"": ""WZB9127XOA""}]"
59JV96YTXV,COc1ccc(c(c1)C(CNC(=O)CN)O)OC.Cl,5.0,1,ORAL,TABLET,"[{""name"": ""CROSCARMELLOSE SODIUM"", ""unii"": ""M28OL1HH48""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""MICROCRYSTALLINE CELLULOSE 102"", ""unii"": ""PNR0YF693Y""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""SODIUM LAURYL SULFATE"", ""unii"": ""368GB5141J""}]"
3I3T11UD2S,c1cc(ccc1[C@@H]2CCNC[C@H]2COc3ccc4c(c3)OCO4)F.Cl,10.0,1,ORAL,"TABLET, FILM COATED","[{""name"": ""ANHYDROUS DIBASIC CALCIUM PHOSPHATE"", ""unii"": ""L11K75P92J""}, {""name"": ""HYPROMELLOSE 2910 (6 CPS)"", ""unii"": ""0WZ8WG20P6""}, {""name"": ""ANHYDROUS LACTOSE"", ""unii"": ""3SY5LH9PMK""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""TALC"", ""unii"": ""7SEV7J4R1U""}, {""name"": ""SODIUM STARCH GLYCOLATE TYPE A POTATO"", ""unii"": ""5856J3G2A2""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""POLYETHYLENE GLYCOL 6000"", ""unii"": ""30IQX730WE""}, {""name"": ""POVIDONE"", ""unii"": ""FZ989GH94E""}, {""name"": ""PEG-150 DISTEARATE"", ""unii"": ""6F36Q0I0AC""}]"
U26EO4675Q,Cn1cnc2c1c(=O)n(C)c(=O)n2C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,20.0,mL,ORAL,SOLUTION,"[{""name"": ""CITRIC ACID MONOHYDRATE"", ""unii"": ""2968PHW8QP""}, {""name"": ""Trisodium Citrate Dihydrate"", ""unii"": ""B22547B95K""}, {""name"": ""WATER"", ""unii"": ""059QF0KO0R""}]"
0K5C5T2QPG,Cc1c(C[S+](c2[nH]c3ccccc3n2)[O-])nccc1OCC(F)(F)F,15.0,1,ORAL,"CAPSULE, DELAYED RELEASE","[{""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""SUCROSE"", ""unii"": ""C151H8M554""}, {""name"": ""METHACRYLIC ACID AND ETHYL ACRYLATE COPOLYMER"", ""unii"": ""NX76LV5T8J""}, {""name"": ""HYDROXYPROPYL CELLULOSE, LOW SUBSTITUTED"", ""unii"": ""2165RE0K14""}, {""name"": ""magnesium carbonate"", ""unii"": ""0E53J927NA""}, {""name"": ""TALC"", ""unii"": ""7SEV7J4R1U""}, {""name"": ""POLYETHYLENE GLYCOL"", ""unii"": ""3WJQ0SDW1A""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""polysorbate 80"", ""unii"": ""6OZP39ZG8H""}, {""name"": ""HYDROXYPROPYL CELLULOSE"", ""unii"": ""RFW2ET671P""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""D&C RED NO. 28"", ""unii"": ""767IP0Y5NH""}, {""name"": ""FD&C BLUE NO. 1"", ""unii"": ""H3R47K3TBD""}, {""name"": ""FD&C GREEN NO. 3"", ""unii"": ""3P3ONR6O1S""}, {""name"": ""FD&C RED NO. 40"", ""unii"": ""WZB9127XOA""}, {""name"": ""MANNITOL"", ""unii"": ""3OWL53L36A""}, {""name"": ""METHACRYLIC ACID"", ""unii"": ""1CS02G8656""}, {""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""CELLULOSE, MICROCRYSTALLINE"", ""unii"": ""OP1R32D61U""}, {""name"": ""TRIETHYL CITRATE"", ""unii"": ""8Z96QXD6UM""}, {""name"": ""CROSPOVIDONE"", ""unii"": ""68401960MK""}, {""name"": ""aspartame"", ""unii"": ""Z0H242BBR1""}, {""name"": ""glyceryl monostearate"", ""unii"": ""230OU9XXE4""}, {""name"": ""HYPROMELLOSES"", ""unii"": ""3NXW29V3WO""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""CITRIC ACID MONOHYDRATE"", ""unii"": ""2968PHW8QP""}, {""name"": ""HEMATITE"", ""unii"": ""1K09F3G675""}, {""name"": ""phenylalanine"", ""unii"": ""47E5O17Y3R""}]"
W76I6XXF06,c1cc(c(c(c1)Cl)NC2=NCCN2)Cl.Cl,0.1,1,ORAL,TABLET,"[{""name"": ""SODIUM STARCH GLYCOLATE TYPE A POTATO"", ""unii"": ""5856J3G2A2""}, {""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""DIBASIC CALCIUM PHOSPHATE DIHYDRATE"", ""unii"": ""O7TSZ97GEP""}, {""name"": ""GLYCERIN"", ""unii"": ""PDC6A3C0OX""}, {""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}]"
724L30Y2QR,C[C@H](CCC(=O)O)[C@@]1([H])CC[C@@]2([H])[C@@]3([H])[C@]([H])(CC[C@]12C)[C@@]4(C)CC[C@H](C[C@@]4([H])C[C@@H]3O)O,200.0,1,ORAL,CAPSULE,"[{""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""GELATIN, UNSPECIFIED"", ""unii"": ""2G86QN327L""}, {""name"": ""D&C YELLOW NO. 10"", ""unii"": ""35SW5USQ3G""}]"
140QMO216E,Cc1ncc(n1CCO)[N+](=O)[O-],500.0,1,ORAL,TABLET,"[{""name"": ""CELLULOSE, MICROCRYSTALLINE"", ""unii"": ""OP1R32D61U""}, {""name"": ""CROSPOVIDONE"", ""unii"": ""68401960MK""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}]"
JFU09I87TR,C[C@@H](c1c(cncn1)F)[C@](Cn2cncn2)(c3ccc(cc3F)F)O,50.0,1,ORAL,"TABLET, FILM COATED","[{""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""STARCH, PREGELATINIZED CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""CROSCARMELLOSE SODIUM"", ""unii"": ""M28OL1HH48""}, {""name"": ""POVIDONE"", ""unii"": ""FZ989GH94E""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""HYPROMELLOSE 2910 (6 MPA.S)"", ""unii"": ""0WZ8WG20P6""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""TRIACETIN"", ""unii"": ""XHX3C3X673""}]"
JQT35NPK6C,CCc1ccc(CCOc2ccc(cc2)CC3C(=O)NC(=O)S3)nc1.Cl,15.0,1,ORAL,"TABLET, FILM COATED","[{""name"": ""POVIDONE"", ""unii"": ""FZ989GH94E""}, {""name"": ""CELLULOSE, MICROCRYSTALLINE"", ""unii"": ""OP1R32D61U""}, {""name"": ""CROSCARMELLOSE SODIUM"", ""unii"": ""M28OL1HH48""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""POLYETHYLENE GLYCOL 8000"", ""unii"": ""Q662QK8M3B""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""TALC"", ""unii"": ""7SEV7J4R1U""}]"
4AF302ESOS,Cc1nccn1CC2CCc3c(c4ccccc4n3C)C2=O,4.0,1,ORAL,"TABLET, ORALLY DISINTEGRATING","[{""name"": ""aspartame"", ""unii"": ""Z0H242BBR1""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""CROSCARMELLOSE SODIUM"", ""unii"": ""M28OL1HH48""}, {""name"": ""GLYCERYL DISTEARATE"", ""unii"": ""73071MW2KM""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""MANNITOL"", ""unii"": ""3OWL53L36A""}, {""name"": ""TALC"", ""unii"": ""7SEV7J4R1U""}]"
36KCS0R750,[Na+].[Na+].O=S(=O)([O-])[O-],22.74,L,ORAL,"POWDER, FOR SOLUTION","[{""name"": ""WATER"", ""unii"": ""059QF0KO0R""}]"
90Y4QC304K,CC(c1cccc(c1)C(=O)c2ccccc2)C(=O)O,75.0,1,ORAL,TABLET,"[{""name"": ""LACTOSE, UNSPECIFIED FORM"", ""unii"": ""J2B2A4N98G""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""GELATIN"", ""unii"": ""2G86QN327L""}, {""name"": ""SODIUM LAURYL SULFATE"", ""unii"": ""368GB5141J""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""D&C RED NO. 28"", ""unii"": ""767IP0Y5NH""}, {""name"": ""FD&C BLUE NO. 1"", ""unii"": ""H3R47K3TBD""}]"
Q3OKS62Q6X,CCCC1O[C@]2([H])C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@H](C[C@]3(C)[C@]2(C(=O)CO)O1)O,0.25,mL,ORAL,INHALANT,"[{""name"": ""CITRIC ACID MONOHYDRATE"", ""unii"": ""2968PHW8QP""}, {""name"": ""EDETATE DISODIUM"", ""unii"": ""7FLD91C86K""}, {""name"": ""polysorbate 80"", ""unii"": ""6OZP39ZG8H""}, {""name"": ""SODIUM CHLORIDE"", ""unii"": ""451W47IQ8X""}, {""name"": ""SODIUM CITRATE, UNSPECIFIED FORM"", ""unii"": ""1Q73Q2JULR""}]"
WS821Z52LQ,c1ccc(cc1)-c2c(N)nc3c(c(N)nc(N)n3)n2,37.5,1,ORAL,CAPSULE,"[{""name"": ""ANHYDROUS LACTOSE"", ""unii"": ""3SY5LH9PMK""}, {""name"": ""CITRIC ACID MONOHYDRATE"", ""unii"": ""2968PHW8QP""}, {""name"": ""D&C YELLOW NO. 10"", ""unii"": ""35SW5USQ3G""}, {""name"": ""FD&C BLUE NO. 1"", ""unii"": ""H3R47K3TBD""}, {""name"": ""FD&C BLUE NO. 2"", ""unii"": ""L06K8R7DQK""}, {""name"": ""FD&C RED NO. 40"", ""unii"": ""WZB9127XOA""}, {""name"": ""FERROSOFERRIC OXIDE"", ""unii"": ""XM0M87F357""}, {""name"": ""GELATIN"", ""unii"": ""2G86QN327L""}, {""name"": ""GLYCINE"", ""unii"": ""TE7660XO1C""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""polysorbate 80"", ""unii"": ""6OZP39ZG8H""}, {""name"": ""POVIDONE"", ""unii"": ""FZ989GH94E""}, {""name"": ""PROPYLENE GLYCOL"", ""unii"": ""6DC9Q167V3""}, {""name"": ""SHELLAC"", ""unii"": ""46N107B71O""}, {""name"": ""SODIUM STARCH GLYCOLATE TYPE A POTATO"", ""unii"": ""5856J3G2A2""}, {""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""DIMETHICONE"", ""unii"": ""92RU3N3Y1O""}, {""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}]"
756RDM536M,CCN(CC)CCN1c2ccc(cc2C(=NCC1=O)c3ccccc3F)Cl.Cl.Cl,15.0,1,ORAL,CAPSULE,"[{""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""CELLULOSE, MICROCRYSTALLINE"", ""unii"": ""OP1R32D61U""}, {""name"": ""POWDERED CELLULOSE"", ""unii"": ""SMD1X3XO9M""}, {""name"": ""SODIUM LAURYL SULFATE"", ""unii"": ""368GB5141J""}, {""name"": ""FD&C BLUE NO. 1"", ""unii"": ""H3R47K3TBD""}, {""name"": ""FD&C RED NO. 3"", ""unii"": ""PN2ZH5LOQY""}, {""name"": ""GELATIN"", ""unii"": ""2G86QN327L""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""FERROSOFERRIC OXIDE"", ""unii"": ""XM0M87F357""}, {""name"": ""D&C YELLOW NO. 10"", ""unii"": ""35SW5USQ3G""}, {""name"": ""FD&C BLUE NO. 2"", ""unii"": ""L06K8R7DQK""}, {""name"": ""FD&C RED NO. 40"", ""unii"": ""WZB9127XOA""}, {""name"": ""PROPYLENE GLYCOL"", ""unii"": ""6DC9Q167V3""}, {""name"": ""SHELLAC"", ""unii"": ""46N107B71O""}]"
Q1UMG3UH45,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2Cc3cc(c(cc3C[C@H]2C(=O)O)OC)OC.Cl,7.5,1,ORAL,"TABLET, FILM COATED","[{""name"": ""LACTOSE, UNSPECIFIED FORM"", ""unii"": ""J2B2A4N98G""}, {""name"": ""MAGNESIUM OXIDE"", ""unii"": ""3A3U0GI71G""}, {""name"": ""CROSPOVIDONE"", ""unii"": ""68401960MK""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""GELATIN"", ""unii"": ""2G86QN327L""}, {""name"": ""HYDROXYPROPYL CELLULOSE (TYPE H)"", ""unii"": ""RFW2ET671P""}, {""name"": ""HYPROMELLOSES"", ""unii"": ""3NXW29V3WO""}, {""name"": ""POLYETHYLENE GLYCOL 6000"", ""unii"": ""30IQX730WE""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""HEMATITE"", ""unii"": ""1K09F3G675""}]"
FXC9231JVH,C[C@H](CCCC(C)(C)O)[C@@]1([H])CC[C@@]2([H])/C(=C/C=C\3/C[C@H](C[C@@H](C3=C)O)O)/CCC[C@]12C,0.25,1,ORAL,"CAPSULE, GELATIN COATED","[{""name"": ""BUTYLATED HYDROXYANISOLE"", ""unii"": ""REK4960K2U""}, {""name"": ""BUTYLATED HYDROXYTOLUENE"", ""unii"": ""1P9D0Z171K""}, {""name"": ""COCONUT OIL"", ""unii"": ""Q9L0O73W7L""}, {""name"": ""GLYCERIN"", ""unii"": ""PDC6A3C0OX""}, {""name"": ""SORBITOL"", ""unii"": ""506T60A25R""}, {""name"": ""FD&C YELLOW NO. 6"", ""unii"": ""H77VEI93A8""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}]"
742SXX0ICT,CN1CC(=O)N2[C@]([H])(Cc3c4ccccc4[nH]c3[C@H]2c5ccc6c(c5)OCO6)C1=O,5.0,1,ORAL,"TABLET, FILM COATED","[{""name"": ""HYDROXYPROPYL CELLULOSE (1600000 WAMW)"", ""unii"": ""RFW2ET671P""}, {""name"": ""Hypromellose, Unspecified"", ""unii"": ""3NXW29V3WO""}, {""name"": ""FERRIC OXIDE YELLOW"", ""unii"": ""EX438O2MRT""}, {""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""MICROCRYSTALLINE CELLULOSE"", ""unii"": ""OP1R32D61U""}, {""name"": ""SODIUM LAURYL SULFATE"", ""unii"": ""368GB5141J""}, {""name"": ""TALC"", ""unii"": ""7SEV7J4R1U""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""Croscarmellose sodium"", ""unii"": ""M28OL1HH48""}, {""name"": ""TRIACETIN"", ""unii"": ""XHX3C3X673""}, {""name"": ""HEMATITE"", ""unii"": ""1K09F3G675""}]"
WK2XYI10QM,CC(C)Cc1ccc(cc1)C(C)C(=O)O,800.0,1,ORAL,TABLET,"[{""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""CROSCARMELLOSE SODIUM"", ""unii"": ""M28OL1HH48""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""CELLULOSE, MICROCRYSTALLINE"", ""unii"": ""OP1R32D61U""}, {""name"": ""POLYETHYLENE GLYCOL"", ""unii"": ""3WJQ0SDW1A""}, {""name"": ""POLYVINYL ALCOHOL"", ""unii"": ""532B59J990""}, {""name"": ""STARCH, PREGELATINIZED CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""TALC"", ""unii"": ""7SEV7J4R1U""}, {""name"": ""STEARIC ACID"", ""unii"": ""4ELV7Z65AP""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}]"
786Z46389E,CN(C)C(=N)NC(=N)N.Cl,850.0,1,ORAL,"TABLET, FILM COATED","[{""name"": ""POVIDONE K90"", ""unii"": ""RDH86HJV5Z""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""HYPROMELLOSE 2910 (5 CPS)"", ""unii"": ""R75537T0T4""}, {""name"": ""POLYETHYLENE GLYCOL 400"", ""unii"": ""B697894SGQ""}, {""name"": ""POLYETHYLENE GLYCOL 6000"", ""unii"": ""30IQX730WE""}]"
J0E2756Z7N,CCCCC1=NC2(CCCC2)C(=O)N1Cc3ccc(cc3)-c4ccccc4-c5[nH]nnn5,150.0,1,ORAL,TABLET,"[{""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""CROSCARMELLOSE SODIUM"", ""unii"": ""M28OL1HH48""}, {""name"": ""HEMATITE"", ""unii"": ""1K09F3G675""}, {""name"": ""FERRIC OXIDE YELLOW"", ""unii"": ""EX438O2MRT""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""CELLULOSE, MICROCRYSTALLINE"", ""unii"": ""OP1R32D61U""}, {""name"": ""POLOXAMER 188"", ""unii"": ""LQA7B6G8JG""}, {""name"": ""POVIDONE K30"", ""unii"": ""U725QWY32X""}, {""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}]"
J8BDZ68989,CNS(=O)(=O)Cc1ccc2c(c1)c(CCN(C)C)c[nH]2.C(CC(=O)O)C(=O)O,85.0,1,ORAL,"TABLET, FILM COATED","[{""name"": ""CROSCARMELLOSE SODIUM"", ""unii"": ""M28OL1HH48""}, {""name"": ""DEXTROSE MONOHYDRATE"", ""unii"": ""LX22YL083G""}, {""name"": ""ANHYDROUS DIBASIC CALCIUM PHOSPHATE"", ""unii"": ""L11K75P92J""}, {""name"": ""FD&C BLUE NO. 2"", ""unii"": ""L06K8R7DQK""}, {""name"": ""LECITHIN, SOYBEAN"", ""unii"": ""1DI56QDM62""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""MALTODEXTRIN"", ""unii"": ""7CVR7L4A2D""}, {""name"": ""CELLULOSE, MICROCRYSTALLINE"", ""unii"": ""OP1R32D61U""}, {""name"": ""POVIDONE"", ""unii"": ""FZ989GH94E""}, {""name"": ""SODIUM BICARBONATE"", ""unii"": ""8MDF5V39QO""}, {""name"": ""CARBOXYMETHYLCELLULOSE SODIUM"", ""unii"": ""K679OBS311""}, {""name"": ""TALC"", ""unii"": ""7SEV7J4R1U""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}]"
6CW7F3G59X,C1CCC(CC1)(CC(=O)O)CN,800.0,1,ORAL,"TABLET, FILM COATED","[{""name"": ""COPOVIDONE K25-31"", ""unii"": ""D9C330MD8B""}, {""name"": ""LOW-SUBSTITUTED HYDROXYPROPYL CELLULOSE, UNSPECIFIED"", ""unii"": ""2165RE0K14""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""MANNITOL"", ""unii"": ""3OWL53L36A""}, {""name"": ""POLOXAMER 407"", ""unii"": ""TUF2IVW3M2""}, {""name"": ""TALC"", ""unii"": ""7SEV7J4R1U""}, {""name"": ""POLYVINYL ALCOHOL, UNSPECIFIED"", ""unii"": ""532B59J990""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""POLYETHYLENE GLYCOL, UNSPECIFIED"", ""unii"": ""3WJQ0SDW1A""}]"
901AS54I69,CCC(=O)NCC[C@@H]1CCc2ccc3c(CCO3)c21,8.0,1,ORAL,"TABLET, FILM COATED","[{""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""starch, corn"", ""unii"": ""O8232NY3SJ""}, {""name"": ""hydroxypropyl cellulose"", ""unii"": ""RFW2ET671P""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""HYPROMELLOSES"", ""unii"": ""3NXW29V3WO""}, {""name"": ""copovidone"", ""unii"": ""D9C330MD8B""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""FERRIC OXIDE YELLOW"", ""unii"": ""EX438O2MRT""}, {""name"": ""polyethylene glycol 8000"", ""unii"": ""Q662QK8M3B""}, {""name"": ""SHELLAC"", ""unii"": ""46N107B71O""}, {""name"": ""FERROSOFERRIC OXIDE"", ""unii"": ""XM0M87F357""}]"
EE90ONI6FF,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[K+].[K+].[K+].O,5.0,1,ORAL,"TABLET, EXTENDED RELEASE","[{""name"": ""CARNAUBA WAX"", ""unii"": ""R12CBM0EIZ""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}]"
901AS54I69,CCC(=O)NCC[C@@H]1CCc2ccc3c(CCO3)c21,8.0,1,ORAL,"TABLET, FILM COATED",[]
0K47UL67F2,COc1ccccc1OCCNCC(COc2cccc3c2c4ccccc4[nH]3)O,12.5,1,ORAL,"TABLET, FILM COATED","[{""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""CROSPOVIDONE"", ""unii"": ""68401960MK""}, {""name"": ""HYPROMELLOSES"", ""unii"": ""3NXW29V3WO""}, {""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""CELLULOSE, MICROCRYSTALLINE"", ""unii"": ""OP1R32D61U""}, {""name"": ""POLYETHYLENE GLYCOLS"", ""unii"": ""3WJQ0SDW1A""}, {""name"": ""SODIUM CITRATE, UNSPECIFIED FORM"", ""unii"": ""1Q73Q2JULR""}, {""name"": ""SUCROSE"", ""unii"": ""C151H8M554""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}]"
