api_unii,smiles,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAromaticRings,NumAliphaticRings,RingCount,FractionCSP3,HeavyAtomCount,NumValenceElectrons,MolMR,LabuteASA,BalabanJ,BertzCT,HallKierAlpha,NumSaturatedRings,NumHeteroatoms,NHOHCount
V35KBM8JGR,C(CC(=O)O)C(=O)CN.Cl,167.59199999999998,-0.1991999999999998,80.39,2.0,3.0,4.0,0.0,0.0,0.0,0.6,10.0,60.0,38.1792,64.80928138726165,0.0,109.20671786825557,-0.6100000000000001,0.0,5.0,3.0
IY90U61Z3S,C[C@@H]1CCN([C@H](C1)C(=O)O)C(=O)[C@H](CCCNC(=N)N)NS(=O)(=O)c2cccc3CC(C)CNc32.O,526.6600000000002,0.0878700000000053,209.21,6.0,6.0,9.0,1.0,2.0,3.0,0.6086956521739131,36.0,202.0,136.20860000000005,211.4172259475989,4.5633246191312025e-06,1014.118079642726,-2.8999999999999995,1.0,13.0,9.0
HEH4938D7K,Cc1cc(C2=NO[C@@](C2)(c3cc(c(c(c3)Cl)Cl)Cl)C(F)(F)F)sc1C(=O)NCC(=O)NCC(F)(F)F,596.7640000000002,6.007220000000003,79.78999999999999,2.0,5.0,6.0,2.0,1.0,3.0,0.35,36.0,196.0,121.89790000000006,218.0611364667603,1.7831485965831628,1138.5912464333346,-2.219999999999999,0.0,16.0,2.0
B786J7A343,CCCCCCCCCCCC(=O)OCN1c2cc(ccc2CCC1=O)OCCCCN3CCN(CC3)c4cccc(c4Cl)Cl,660.7270000000003,8.675400000000005,62.32000000000001,0.0,6.0,19.0,2.0,2.0,4.0,0.6111111111111112,45.0,248.0,184.89599999999936,279.67161388749594,1.1220331957794607,1172.5196326938194,-2.479999999999999,1.0,9.0,0.0
N0TXR0XR5X,C[C@H]1C(=O)N[C@H]2CSSC[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@H](NC(=O)CNC(=O)[C@@H](NC2=O)[C@@H](C)O)C(=O)N[C@@H](CC4=CC=C(C=C4)O)C(=O)O)C(=O)N[C@@H](CSSC[C@@H](C(=O)N3)N)C(=O)N[C@H](C(=O)N5CCC[C@H]5C(=O)N1)CC(=O)N)CC6=CC=C(C=C6)O)CCC(=O)O,1526.767000000001,-5.939200000000026,573.91,19.0,26.0,13.0,2.0,4.0,6.0,0.5254237288135594,101.0,552.0,370.9992000000007,600.149482128531,1.555270329384728,3244.9792856693584,-8.42,4.0,42.0,21.0
2C6NUM6878,CCCCC(=O)OCC(=O)[C@@]1(Cc2c([C@]([H])(C1)O[C@H]3C[C@@H]([C@@H]([C@H](C)O3)O)NC(=O)C(F)(F)F)c(c4c(C(=O)c5cccc(c5C4=O)OC)c2O)O)O,723.6500000000002,2.4622000000000006,215.22,5.0,13.0,10.0,2.0,3.0,5.0,0.5,51.0,276.0,165.16289999999975,287.984925201116,1.5797388971231752,1713.036057583023,-4.58,1.0,17.0,5.0
DCR9Z582X0,CCCCC[C@@H](/C=C/[C@@H]1[C@@]2([H])C/C(=C/CCCC(=O)O)/O[C@@]2([H])C[C@H]1O)O,352.471,3.4085000000000027,86.99000000000001,3.0,4.0,10.0,0.0,2.0,2.0,0.75,25.0,142.0,95.95240000000004,149.9400514160768,1.82558721941656,466.4299824400823,-1.33,2.0,5.0,3.0
K673DMO5H9,CN1CC[C@H](C[C@@H]1c2[nH]c3ccccc3n2)NC(=O)Nc4ccc(cc4)C#N,374.4480000000001,3.391580000000001,96.84,3.0,4.0,3.0,3.0,1.0,4.0,0.2857142857142857,28.0,142.0,107.79810000000002,162.9263358398326,1.407364523624855,959.4443889685068,-3.369999999999999,1.0,7.0,3.0
E915HL7K2O,CC(C)C[C@@H](C(=O)O)NC(=O)C,173.21199999999996,0.6218000000000001,66.4,2.0,2.0,4.0,0.0,0.0,0.0,0.75,12.0,70.0,44.69550000000001,71.96098596449738,4.044711483745026,162.8771237954945,-1.06,0.0,4.0,2.0
6UO390AMFB,Cc1ccc(-c2ccc(C)cn2)nc1,184.242,2.760440000000001,25.78,0.0,2.0,1.0,2.0,0.0,2.0,0.1666666666666666,14.0,70.0,56.94200000000003,83.6576775162472,2.396509039726096,363.2962278379978,-1.6999999999999995,0.0,2.0,0.0
D652ZWF066,[Na+].[Na+].[O-][Si]1([O-])O[Si]([O-])([O-])O[Si]([O-])([O-])O1.[Zr+4],365.453,-14.476100000000002,166.04999999999998,0.0,9.0,0.0,0.0,1.0,1.0,0.0,15.0,72.0,20.517000000000003,151.17247688064555,-4.799999584000036e-07,127.19311924156366,3.1737662337662327,1.0,15.0,0.0
98H1T17066,c1ccc(cc1)C[C@H]2C(=O)N3C[C@@H](C[C@@]3([H])C(=O)N[C@@H](c4ccccc4)C(=O)N[C@H](Cc5c[nH]c6ccccc56)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc7ccc(cc7)OCc8ccccc8)C(=O)N2)OC(=O)NCCN,1047.2269999999996,3.368500000000007,281.2,9.0,11.0,17.0,6.0,2.0,8.0,0.3275862068965517,77.0,402.0,288.4666999999999,446.1239708889527,1.191153257038576,2879.65862264264,-8.549999999999997,2.0,19.0,11.0
X3P9A5HNYF,[133Xe],132.9059107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,47.94461831822662,0.0,0.0,1.5714285714285712,0.0,1.0,0.0
C9LVQ0YUXG,CNC(=O)c1ccccc1Sc2ccc3c(/C=C/c4ccccn4)n[nH]c3c2,386.48,4.639100000000004,70.67,2.0,4.0,5.0,4.0,0.0,4.0,0.0454545454545454,28.0,138.0,113.2139,166.4488257490915,1.6025368729960088,1123.1469107226208,-3.3799999999999994,0.0,6.0,2.0
7VYX4ELWQM,CCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,432.2639999999999,7.475800000000004,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,27.0,164.0,68.783,145.63545875302648,5.495920047725882,437.1489939000536,-0.9100000000000004,0.0,13.0,0.0
0462Z4S4OZ,CC[C@@H]1[C@]2([H])C[C@@H](CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@]([H])(CC[C@@]4([H])[C@]3([H])[C@@H]1O)[C@H](C)CCC(=O)O)O,420.6340000000001,5.114000000000006,77.76,3.0,3.0,5.0,0.0,4.0,4.0,0.9615384615384616,30.0,172.0,117.8114000000001,182.3837026302596,1.614380520822363,631.9495684877127,-0.6100000000000001,4.0,4.0,3.0
632L571YDK,CC(C)[C@@H](C(=O)N1CCC[C@@]1([H])c2ncc(-c3ccc4c(c3)cc5-c6ccc(cc6O[C@@H](c7ccccc7)n45)-c8cnc([C@]9([H])CCCN9C(=O)[C@H](C(C)C)NC(=O)OC)[nH]8)[nH]2)NC(=O)OC,882.0349999999997,8.116000000000009,188.8,4.0,9.0,11.0,6.0,3.0,9.0,0.3877551020408163,65.0,338.0,243.45579999999936,376.6004841538723,1.0011425016932451,2671.371729404056,-7.1,2.0,16.0,4.0
N3PA6559FT,Cc1cnc(C[S@@+](c2[nH]c3ccc(cc3n2)OC)[O-])c(C)c1OC,345.4240000000001,2.8997400000000013,83.09,1.0,5.0,5.0,3.0,0.0,3.0,0.2941176470588235,24.0,126.0,93.02110000000005,142.96481028678312,1.8844828594834784,847.8459685641888,-2.25,0.0,7.0,1.0
XH8T8T6WZH,CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)OC(=O)c3ccccc3)C(=O)OC.Cl,339.819,2.2895000000000008,55.84,0.0,5.0,3.0,1.0,2.0,3.0,0.5294117647058824,23.0,126.0,87.58950000000004,141.89716565265533,1.9199984104013536e-06,538.416554946038,-1.59,2.0,6.0,0.0
8M7V7Q6537,C(CCNC(=O)CCC(=O)NCCOCCNC(=O)CCC(=O)NCCCC[C@@H](C(=O)O)N)C[C@@H](C(=O)O)N,560.6490000000003,-1.807399999999994,252.27,8.0,9.0,24.0,0.0,0.0,0.0,0.75,39.0,224.0,140.2502000000001,227.68329512157064,3.5825745673921343,667.1372703609895,-3.3000000000000007,0.0,15.0,10.0
M5681Q5F9P,c1ccc2c(c1)c(-c3ccc(cc3)F)c(/C=C/[C@H](C[C@H](CC(=O)O)O)O)c(C4CC4)n2,421.4680000000002,4.518100000000005,90.65,3.0,4.0,8.0,3.0,1.0,4.0,0.28,31.0,160.0,117.02940000000004,179.0535555560533,1.789369935045194,1092.8365210110962,-3.09,1.0,6.0,3.0
M0XW1UBI14,C[C@@]12CCC(=O)C=C2CC[C@@]3([H])[C@]4([H])CC[C@@H]([C@@]4(C)CC[C@@]31[H])OC(=O)CCC5CCCC5,412.6140000000003,6.400500000000007,43.370000000000005,0.0,3.0,4.0,0.0,5.0,5.0,0.8518518518518519,30.0,166.0,117.7820000000001,181.9455766319054,1.254035658319963,718.3203424879724,-1.12,4.0,3.0,0.0
F6A27P4Q4R,O[Se](=O)O,128.97299999999998,-1.6136,57.53,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,10.878099999999998,27.613872387274657,2.8030394876740514,23.01955000865388,0.2394805194805194,0.0,4.0,2.0
P5RU6UOQ5Y,CCN1CC(CCN2CCOCC2)C(c3ccccc3)(c4ccccc4)C1=O.Cl.O,432.9920000000001,2.7704000000000018,64.28,0.0,3.0,6.0,2.0,2.0,4.0,0.4583333333333333,30.0,164.0,122.14580000000004,185.284721742183,1.6016657369255678e-06,711.6400243053475,-1.92,2.0,6.0,2.0
58IFB293JI,C(CCCC(=O)NO)CCC(=O)Nc1ccccc1,264.325,2.4711000000000007,78.43,3.0,3.0,8.0,1.0,0.0,1.0,0.4285714285714285,19.0,104.0,72.70290000000003,112.52198085364748,2.032661268153765,372.28460076049606,-1.88,0.0,5.0,3.0
367589PJ2C,Cc1cccc(c1C)Nc2ccccc2C(=O)O,241.29,3.7452400000000017,49.33,2.0,2.0,3.0,2.0,0.0,2.0,0.1333333333333333,18.0,92.0,72.60000000000002,106.08894170459868,2.4024843007490344,576.3422237419177,-2.29,0.0,3.0,2.0
I60W9520VV,c1cc(cc(c1)Cl)-c2cc(c(C(=O)NCC(=O)O)nc2)O,306.705,1.922,99.52,3.0,4.0,4.0,2.0,0.0,2.0,0.0714285714285714,21.0,108.0,76.31680000000001,124.56761176466662,2.2503797457581767,674.187707907221,-2.6,0.0,7.0,3.0
Z5N076G8YQ,CC[C@H]1/C=C(\C)/[C@H](C/C=C/C=C(\CO[C@H]2[C@H]([C@H]([C@@H]([C@@H](C)O2)OC(=O)c3c(CC)c(c(c(c3O)Cl)O)Cl)O)OC)/C(=O)O[C@@H](C/C=C(\C)/C=C(\C)/[C@@H]1O[C@@]4([H])[C@H]([C@H]([C@@H](C(C)(C)O4)OC(=O)C(C)C)O)O)[C@@H](C)O)O,1058.0520000000004,6.234400000000012,266.66,7.0,18.0,13.0,1.0,3.0,4.0,0.6346153846153846,72.0,404.0,265.0970999999992,431.31232861555367,1.6062679272830522,2145.2717499205487,-3.89,2.0,20.0,7.0
QZ62892OFJ,CCC[C@@H](C(=O)Nc1cn(cn1)C(C)(C)CNCC(C)(C)C)N[C@H]2CCc3cc(cc(c3C2)F)F,489.65500000000026,4.786400000000004,70.98,3.0,4.0,10.0,2.0,1.0,3.0,0.6296296296296297,35.0,194.0,136.50609999999998,207.8325835764472,1.6061032532401645,973.9526285288084,-2.3199999999999994,0.0,8.0,3.0
R02XOT8V8I,CC(C)(C)C(/C=C/c1ccc2c(c1)OCO2)O,234.295,2.835500000000002,38.69,1.0,3.0,2.0,1.0,1.0,2.0,0.4285714285714285,17.0,92.0,67.06080000000004,101.67683006016614,2.115546402761142,418.1547177646723,-1.48,0.0,3.0,1.0
XN7MM8XG2M,CCC(=O)O[C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@@]21C)C(=O)CO,402.5310000000002,3.771700000000003,80.67,1.0,5.0,4.0,0.0,4.0,4.0,0.7916666666666666,29.0,160.0,107.91680000000008,172.81233729448456,1.6948201265617835,750.0000000000002,-1.49,3.0,5.0,1.0
CO61ER3EPI,CS(=O)(=O)OC[C@@H]([C@H](COS(=O)(=O)C)O)O,278.304,-2.339399999999998,127.20000000000002,2.0,8.0,7.0,0.0,0.0,0.0,1.0,16.0,98.0,53.60520000000003,94.04832407890758,4.049666013861819,333.75424759098905,-0.2600000000000001,0.0,10.0,2.0
0G76K8X6C0,CC1(CC(=O)N(C)C1=O)c2ccccc2,203.241,1.3329999999999995,37.38,0.0,2.0,1.0,1.0,1.0,2.0,0.3333333333333333,15.0,78.0,56.18800000000004,88.6981025226383,2.451466570284267,399.3063039215756,-1.6399999999999997,1.0,3.0,0.0
2J3H5C81A5,Cc1cc(/C=C/C(=O)c2ccc(cc2)SC)cc(C)c1OC(C)(C)C(=O)O,384.4970000000002,5.163440000000005,63.60000000000001,1.0,4.0,7.0,2.0,0.0,2.0,0.2727272727272727,27.0,142.0,109.84630000000008,163.8022486444985,2.204554579737556,834.4064782436934,-2.53,0.0,5.0,1.0
R3459K699K,CC(Cn1c(C)ncc1[N+](=O)[O-])O,185.183,0.4805199999999999,81.19,1.0,4.0,3.0,1.0,0.0,1.0,0.5714285714285714,13.0,72.0,45.29920000000003,74.97716094033537,3.013268332720571,299.8382538241381,-1.43,0.0,6.0,1.0
I2ZWO3LS3M,Cc1cc(ccc1/N=N/c2c(cc3cc(cc(c3c2O)N)S(=O)(=O)[O-])S(=O)(=O)[O-])-c4ccc(c(C)c4)/N=N/c5c(cc6cc(cc(c6c5O)N)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+],960.822,-6.684360000000001,370.74,4.0,20.0,9.0,6.0,0.0,6.0,0.0588235294117647,62.0,302.0,201.60719999999984,442.0258461483586,3.307496391504052e-06,2989.55831855818,-2.12,0.0,28.0,6.0
18D0SL7309,C(Cc1ccc(cc1)N(CCCl)CCCl)CC(=O)O,304.21700000000004,3.377900000000001,40.540000000000006,1.0,2.0,9.0,1.0,0.0,1.0,0.5,19.0,106.0,80.66880000000005,123.67306201087632,2.554182686048515,352.1296296686226,-0.93,0.0,5.0,1.0
10X0709Y6I,CC(=O)Oc1ccc(cc1)C(c2ccc(cc2)OC(=O)C)c3ccccn3,361.3970000000001,4.112400000000003,65.49000000000001,0.0,5.0,5.0,3.0,0.0,3.0,0.1363636363636363,27.0,136.0,100.68400000000004,157.14008474365585,1.9671554961425293,837.0168393279973,-3.47,0.0,5.0,0.0
0G9LGB5O2W,c1ccc2c(c1)[nH]c(CN(CCCCN)[C@H]3CCCc4cccnc43)n2,349.482,3.5764000000000022,70.83,2.0,4.0,7.0,3.0,1.0,4.0,0.4285714285714285,26.0,136.0,104.70810000000004,154.19699048345987,1.596792205512102,804.8754126554851,-2.24,0.0,5.0,3.0
LV66ADM269,COC(=O)Nc1c(N)nc(-c2c3cc(cnc3n(Cc4ccccc4F)n2)F)nc1N,426.3870000000001,2.5575,146.86,3.0,8.0,4.0,4.0,0.0,4.0,0.1052631578947368,31.0,158.0,108.8665,173.424041519387,1.835912870204048,1239.683180445414,-4.349999999999999,0.0,12.0,5.0
0N7609K889,c1cnc(nc1)NS(=O)(=O)c2ccc(cc2)N,250.283,0.8595999999999999,97.97,2.0,5.0,3.0,2.0,0.0,2.0,0.0,17.0,88.0,63.69490000000002,98.57832206048988,2.2855090743996467,569.6952539542382,-2.15,0.0,7.0,3.0
1X9VK9O1SC,C([C@@H]1[C@H]([C@@H]([C@H](n2cnc3c(N)nc(F)nc32)O1)O)O)OP(=O)(O)O,365.214,-1.7239000000000002,186.07,5.0,9.0,4.0,2.0,1.0,3.0,0.5,24.0,132.0,73.61309999999997,132.469085162347,1.8875645524842573,766.677373344959,-1.73,1.0,14.0,6.0
Q20IM7HE75,C[C@H]([C@]1([H])[C@@]2([H])CC(=C(C(=O)O)N2C1=O)SCCNC=N)O,299.352,-0.1760299999999993,113.72,4.0,5.0,7.0,0.0,2.0,2.0,0.5833333333333334,20.0,110.0,74.32800000000002,120.08201752987053,2.087764500996557,446.65876890438045,-1.5400000000000005,1.0,8.0,4.0
ZJ0EKR6M10,C(CCC(=O)NCCCC[C@@H](C(=O)O)NC(=O)N[C@@H](CCC(=O)O)C(=O)O)CCNC(=O)CCc1ccc(c(c1)CN(CCN(Cc2cc(ccc2O)CCC(=O)[O-])CC(=O)[O-])CC(=O)[O-])O.[68Ga+3],1011.9089800999998,-2.8304000000000014,378.56,9.0,16.0,35.0,2.0,0.0,2.0,0.5227272727272727,68.0,370.0,233.90779999999947,404.872998173446,2.311978877785361e-05,1933.024164676912,-6.373636363636365,0.0,24.0,9.0
9L5X4M5L6I,CCCCCCCN(CC)CCCC(c1ccc(cc1)NS(=O)(=O)C)O.CCCCCCCN(CC)CCCC(c1ccc(cc1)NS(=O)(=O)C)O.C(=C\C(=O)O)/C(=O)O,885.2440000000004,8.039800000000008,213.88,6.0,10.0,30.0,2.0,0.0,2.0,0.6363636363636364,60.0,344.0,244.36219999999923,361.12962696245125,9.81775977621051e-07,1478.8006247841108,-3.54,0.0,16.0,6.0
7PV0B6ED98,Cc1cc(C)c(c(C)c1Br)NC(=O)CN(CC(=O)O)CC(=O)O,387.2300000000001,1.7840599999999998,106.94,3.0,4.0,7.0,1.0,0.0,1.0,0.4,23.0,126.0,88.69430000000004,141.96615941304256,2.881741106654412,597.4157481842028,-1.93,0.0,8.0,3.0
234248D0HH,Cc1cc(ccc1Oc2ccn3c(c2)ncn3)Nc4c5cc(ccc5ncn4)NC6=NC(C)(C)CO6,480.53200000000027,5.093520000000004,110.85,2.0,9.0,5.0,5.0,1.0,6.0,0.1923076923076923,36.0,180.0,138.1493999999999,206.59842079570373,1.2338805756704312,1587.5687453956348,-4.73,0.0,10.0,2.0
RMW9V5RW38,C1[C@@H]([C@@H](CO)O[C@H]1n2cc(c(=O)[nH]c2=O)C(F)(F)F)O,296.201,-0.8039000000000005,104.55,3.0,5.0,2.0,1.0,1.0,2.0,0.6,20.0,112.0,57.944300000000005,108.78615524360087,2.434771465578547,573.2814781674655,-1.6500000000000004,1.0,10.0,3.0
W6KX9E6D8X,[13C](=O)(N)N,61.04835484,-0.9762,69.11,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,13.7708,23.580554521898744,2.8030394876740514,23.01955000865388,-0.73,0.0,3.0,4.0
RRN67GMB0V,C[C@H]1CC(C)(C)N(C1)c2c(ccc(n2)-n3ccc(n3)OCC(C)(C)C(F)(F)F)C(=O)NS(=O)(=O)c4cn(C)nc4C,597.664,4.020020000000002,124.24,1.0,8.0,8.0,3.0,1.0,4.0,0.5384615384615384,41.0,224.0,144.49299999999988,236.290152273469,1.677564326687062,1495.8756407917117,-3.62,1.0,15.0,1.0
5QZO15J2Z8,C(CSCc1csc(n1)NC(=N)N)C(=N)NS(=O)(=O)N,337.4560000000001,-0.1578599999999989,170.83,6.0,7.0,7.0,1.0,0.0,1.0,0.375,20.0,112.0,82.39939999999999,124.28559613101794,2.257509136741969,546.613711572201,-1.37,0.0,12.0,8.0
2K1V7GP655,C#CCN(C)[C@H](C)Cc1ccccc1,187.286,2.1826,3.24,0.0,1.0,4.0,1.0,0.0,1.0,0.3846153846153846,14.0,74.0,61.07100000000004,86.74505698233588,2.492478105443482,291.5643909481188,-1.2599999999999998,0.0,1.0,0.0
YG57I8T5M0,CC[C@@H](c1nc2cccc(c2c(=O)n1-c3ccccc3)F)Nc4c5c([nH]cn5)ncn4,415.432,3.7543000000000015,101.38,2.0,6.0,5.0,5.0,0.0,5.0,0.1363636363636363,31.0,154.0,115.6364,175.39803843720549,1.7378436920324158,1409.4660920019703,-4.14,0.0,9.0,2.0
O7DRJ6R4DW,Cn1nc(-c2ccc(cn2)-c3ccc(cc3F)N4C[C@H](COP(=O)(O)O)OC4=O)nn1,450.3230000000001,1.5126999999999995,152.79000000000002,2.0,8.0,6.0,3.0,1.0,4.0,0.2352941176470588,31.0,162.0,103.03410000000002,174.01961529774297,1.492142645426138,1113.0999356131108,-3.2500000000000004,1.0,14.0,2.0
9NV2SR34P8,c1ccc(cc1)C(=O)SCC(=O)NCC(=O)NCC(=O)NCC(=O)O,367.3830000000001,-1.0067999999999984,141.67,4.0,6.0,9.0,1.0,0.0,1.0,0.2666666666666666,25.0,134.0,89.89540000000005,147.09042297767067,2.183476379173908,612.6982126592616,-2.8800000000000003,0.0,10.0,4.0
K9P6MC7092,CCN(CC)CC#CCOC(=O)C(c1ccccc1)(C2CCCCC2)O,357.4940000000002,3.3429000000000024,49.77,1.0,4.0,7.0,1.0,1.0,2.0,0.5909090909090909,26.0,142.0,103.43680000000008,157.0930059401228,2.0565547506887887,589.9206356863664,-1.83,1.0,4.0,1.0
4V9848RS5G,c1ccc(cc1)CNC(=O)Cc2ccc(cn2)-c3ccc(cc3)OCCN4CCOCC4,431.53600000000034,3.318500000000002,63.69,1.0,5.0,9.0,3.0,1.0,4.0,0.3076923076923077,32.0,166.0,124.41970000000003,188.7421958014808,1.232845421533451,941.1848538303484,-3.22,1.0,6.0,1.0
2GFP9BJD79,[Zn+2].[Zn+2].[Zn+2].[Zn+2],261.56,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,76.9017899301631,-0.0,0.0,2.493506493506493,0.0,4.0,0.0
EDN2NBH5SS,CC(C)(C)NC[C@@H](c1ccc(c(c1)CO)O)O,239.315,1.3059999999999996,72.72,4.0,4.0,4.0,1.0,0.0,1.0,0.5384615384615384,17.0,96.0,66.74510000000004,101.91856136046933,2.720205866139174,354.79132668856164,-1.1,0.0,4.0,4.0
N3858377KC,C[C@H]([C@H]1C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@@H](Cc2ccc(cc2)O)C(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](CCCCN)C(=O)N1)NC(=O)[C@@H](Cc5ccccc5)NC(=O)CN6CCN(CCN(CCN(CC6)CC(=O)[O-])CC(=O)O)CC(=O)[O-])C(=O)N[C@@]([H])([C@@H](C)O)C(=O)O)O.[64Cu+2],1497.5617641999995,-6.046500000000023,503.12000000000006,15.0,24.0,26.0,4.0,2.0,6.0,0.5076923076923077,101.0,555.0,361.6337000000007,600.3649760470516,1.837478782261375e-05,3274.831387659139,-8.420519480519479,2.0,36.0,16.0
08O3FQ4UNP,C[C@H]1CNC(=O)c2cnn3ccc(N[C@H](C)c4cc(ccc4O1)F)nc23,355.3730000000001,2.5522,80.55000000000001,2.0,5.0,0.0,3.0,1.0,4.0,0.2777777777777778,26.0,134.0,93.84790000000004,148.7385558836145,1.816371756849053,953.3288055686936,-3.16,0.0,8.0,2.0
68Y4CF58BV,Cc1c(c(CO)c(cn1)CO)O.Cl,205.641,0.5020199999999999,73.58000000000001,3.0,4.0,2.0,1.0,0.0,1.0,0.375,13.0,74.0,49.73240000000003,82.28167195277078,1.4399996688000796e-06,271.6119537620749,-0.8400000000000001,0.0,5.0,3.0
MFT24BX55I,C#CCN([C@@H](CC1CC1)c2ccc(C)c(c2)F)c3nc(c(C)s3)-c4cc(C)c(cc4Cl)OC,483.0520000000002,7.517460000000006,25.360000000000003,0.0,4.0,8.0,3.0,1.0,4.0,0.3703703703703703,33.0,172.0,135.98399999999992,204.12048292359057,1.7647145245998537,1175.4778737065726,-2.55,1.0,6.0,0.0
JF8V0828ZI,c1ccc(c(c1)C2=NCC(=S)N(CC(F)(F)F)c3ccc(cc32)Cl)F,386.8010000000001,5.026200000000002,15.6,0.0,2.0,2.0,2.0,1.0,3.0,0.1764705882352941,25.0,130.0,94.357,151.28672098586983,2.1928932100785112,827.3570823519774,-1.99,0.0,8.0,0.0
HX1032V43M,[Na+].[Na+].O=S(=O)([O-])[S-].O.O.O.O.O,248.18599999999992,-11.121999999999996,214.7,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,72.0,35.1312,118.78854006072072,-3.80952378707483e-09,83.20671786825557,2.06,0.0,12.0,10.0
G2AE2VE07O,CN(CCN1CCC(CC1)OC(=O)Nc2ccccc2-c3ccccc3)C(=O)c4ccc(cc4)CN5CCC(CC5)C(=O)N,597.7600000000001,4.836000000000003,108.21,2.0,6.0,10.0,3.0,2.0,5.0,0.4,44.0,232.0,172.04159999999956,259.50531059017794,1.0130200330072825,1357.0504290392369,-4.209999999999998,2.0,9.0,3.0
DR5S136IVO,COc1ccc(cc1Cl)CNc2c(cnc(n2)N3CCC[C@H]3CO)C(=O)NCc4ncccn4,483.9600000000003,2.4318,125.39,3.0,9.0,9.0,3.0,1.0,4.0,0.3478260869565217,34.0,178.0,128.01870000000002,201.93495667749903,1.5619429858508376,1088.2761051757684,-3.5,1.0,11.0,3.0
3QN8BYN5QF,CCCCCCCCc1ccc(cc1)CCC(CO)(CO)N,307.47800000000007,3.2043000000000013,66.48,3.0,3.0,12.0,1.0,0.0,1.0,0.6842105263157895,22.0,126.0,92.93300000000004,135.10400880805764,2.277627630851439,369.5297132583327,-0.9000000000000001,0.0,3.0,4.0
A8Q8I19Q20,C#CCC(Cc1cnc2c(c(N)nc(N)n2)n1)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,477.4810000000003,0.9815999999999996,207.29999999999995,5.0,9.0,10.0,3.0,0.0,3.0,0.2608695652173913,35.0,180.0,126.04960000000004,199.3650198134609,1.755996827211306,1259.8764321079066,-4.79,0.0,12.0,7.0
FTK8U1GZNX,c1nc2c([nH]1)nc(N)[nH]c2=S.c1nc2c([nH]1)nc(N)[nH]c2=S.O,352.4090000000001,0.3706799999999997,198.26,6.0,8.0,0.0,4.0,0.0,4.0,0.0,23.0,120.0,90.58539999999996,137.47196158711785,1.5999999784351857e-07,938.960381455996,-2.9000000000000004,0.0,13.0,10.0
1WS297W6MV,CNC[C@@H](c1cccc(c1)O)O,167.208,0.6449999999999998,52.49,3.0,3.0,3.0,1.0,0.0,1.0,0.3333333333333333,12.0,66.0,46.99330000000003,71.66455915068686,2.732558067587228,237.54855562204065,-1.06,0.0,3.0,3.0
UQW7UF9N91,c1ccc(cc1)OCCC[N+]23CCC(CC2)[C@H](C3)OC(=O)C(c4cccs4)(c5cccs5)O.[Br-],564.5670000000001,1.6707999999999996,55.760000000000005,1.0,6.0,9.0,3.0,3.0,6.0,0.4230769230769231,34.0,182.0,130.52320000000003,218.8593147186485,2.7379947598854345e-06,959.2047215806688,-1.7099999999999995,3.0,8.0,1.0
3J0KPB596Q,CCOCCP(CCOCC)CCP(CCOCC)CCOCC,382.4620000000002,4.096200000000003,36.92,0.0,4.0,19.0,0.0,0.0,0.0,1.0,24.0,146.0,109.0140000000001,152.39681865234593,4.21407398445639,176.07820003461552,0.7,0.0,6.0,0.0
BGL0JSY5SI,c1ccc2c(c1)C(=Nc3ccccc3S2)N4CCN(CC4)CCOCCO,383.5170000000003,2.856000000000001,48.3,1.0,6.0,5.0,2.0,2.0,4.0,0.3809523809523809,27.0,142.0,109.12180000000004,164.20719288140702,1.503401767723711,774.1302493010209,-1.86,1.0,6.0,1.0
59IG47SZ0E,CC(Cc1ccc(cc1)O)N.Br,232.121,1.8598,46.25,2.0,2.0,2.0,1.0,0.0,1.0,0.3333333333333333,12.0,68.0,55.78220000000003,83.17305602434301,1.2099997156500696e-06,205.984848999515,-0.54,0.0,3.0,3.0
F7LTH1E20Y,C(C[C@@H](C(=O)O)N)CNC(=N)N.Cl,210.665,-0.9166299999999996,125.21999999999998,5.0,3.0,5.0,0.0,0.0,0.0,0.6666666666666666,13.0,78.0,52.010000000000005,82.58780528150005,0.0,153.42124551085624,-1.01,0.0,7.0,7.0
